ID Objectif,Année,Mois,ID Agence,ID Produit,Objectif Primes,Objectif Nouveaux Contrats,Objectif Taux Renouvellement,Objectif Ratio Sinistres Primes
OBJ-01175,2024,1,AGC-003,PRD-007,3329658000,33,0.69,0.49
OBJ-01176,2024,1,AGC-003,PRD-008,2927356000,42,0.66,0.58
OBJ-01177,2024,1,AGC-004,PRD-001,624448000,9,0.66,0.4
OBJ-01178,2024,1,AGC-004,PRD-002,421259000,13,0.75,0.45
OBJ-01179,2024,1,AGC-004,PRD-003,525745000,13,0.75,0.48
OBJ-01180,2024,1,AGC-004,PRD-004,467775000,18,0.75,0.43
OBJ-01181,2024,1,AGC-004,PRD-005,177189000,15,0.73,0.63
OBJ-01182,2024,1,AGC-004,PRD-006,465803000,12,0.8,0.46
OBJ-01183,2024,1,AGC-004,PRD-007,1610200000,17,0.73,0.55
OBJ-01184,2024,1,AGC-004,PRD-008,1324893000,9,0.61,0.46
OBJ-01185,2024,1,AGC-005,PRD-001,270617000,7,0.78,0.55
OBJ-01186,2024,1,AGC-005,PRD-002,515120000,15,0.61,0.5
OBJ-01187,2024,1,AGC-005,PRD-003,271131000,9,0.62,0.44
OBJ-01188,2024,1,AGC-005,PRD-004,435674000,16,0.77,0.58
OBJ-01189,2024,1,AGC-005,PRD-005,272285000,15,0.68,0.43
OBJ-01190,2024,1,AGC-005,PRD-006,508840000,18,0.77,0.41
OBJ-01191,2024,1,AGC-005,PRD-007,1296559000,11,0.79,0.53
OBJ-01192,2024,1,AGC-005,PRD-008,836662000,15,0.63,0.55
OBJ-01193,2024,1,AGC-006,PRD-001,266896000,5,0.77,0.61
OBJ-01194,2024,1,AGC-006,PRD-002,535971000,18,0.74,0.64
OBJ-01195,2024,1,AGC-006,PRD-003,492052000,13,0.71,0.48
OBJ-01196,2024,1,AGC-006,PRD-004,436894000,14,0.79,0.43
OBJ-01197,2024,1,AGC-006,PRD-005,179154000,8,0.75,0.55
OBJ-01198,2024,1,AGC-006,PRD-006,529067000,10,0.67,0.56
OBJ-01199,2024,1,AGC-006,PRD-007,1412032000,12,0.75,0.61
OBJ-01200,2024,1,AGC-006,PRD-008,1411537000,18,0.78,0.57
OBJ-01201,2024,1,AGC-007,PRD-001,543371000,9,0.7,0.45
OBJ-01202,2024,1,AGC-007,PRD-002,407532000,16,0.67,0.6
OBJ-01203,2024,1,AGC-007,PRD-003,331280000,14,0.62,0.6
OBJ-01204,2024,1,AGC-007,PRD-004,246175000,11,0.79,0.61
OBJ-01205,2024,1,AGC-007,PRD-005,171276000,9,0.72,0.55
OBJ-01206,2024,1,AGC-007,PRD-006,411096000,11,0.78,0.61
OBJ-01207,2024,1,AGC-007,PRD-007,656751000,6,0.77,0.58
OBJ-01208,2024,1,AGC-007,PRD-008,810928000,15,0.79,0.61
OBJ-01209,2024,1,AGC-008,PRD-001,511935000,10,0.73,0.62
OBJ-01210,2024,1,AGC-008,PRD-002,403063000,12,0.63,0.58
OBJ-01211,2024,1,AGC-008,PRD-003,305819000,14,0.65,0.42
OBJ-01212,2024,1,AGC-008,PRD-004,256592000,15,0.65,0.43
OBJ-01213,2024,1,AGC-008,PRD-005,304663000,11,0.62,0.56
OBJ-01214,2024,1,AGC-008,PRD-006,271844000,15,0.73,0.5
OBJ-01215,2024,1,AGC-008,PRD-007,877561000,13,0.62,0.59
OBJ-01216,2024,1,AGC-008,PRD-008,1482446000,16,0.69,0.58
OBJ-01217,2024,1,AGC-009,PRD-001,513849000,10,0.73,0.47
OBJ-01218,2024,1,AGC-009,PRD-002,340588000,14,0.63,0.61
OBJ-01219,2024,1,AGC-009,PRD-003,335771000,7,0.61,0.63
OBJ-01220,2024,1,AGC-009,PRD-004,402598000,6,0.78,0.44
OBJ-01221,2024,1,AGC-009,PRD-005,288542000,7,0.62,0.57
OBJ-01222,2024,1,AGC-009,PRD-006,403424000,13,0.75,0.54
OBJ-01223,2024,1,AGC-009,PRD-007,627897000,10,0.71,0.47
OBJ-01224,2024,1,AGC-009,PRD-008,1151328000,7,0.78,0.43
OBJ-01225,2024,1,AGC-010,PRD-001,611440000,7,0.69,0.59
OBJ-01226,2024,1,AGC-010,PRD-002,645425000,15,0.62,0.49
OBJ-01227,2024,1,AGC-010,PRD-003,322415000,15,0.71,0.45
OBJ-01228,2024,1,AGC-010,PRD-004,567722000,10,0.65,0.44
OBJ-01229,2024,1,AGC-010,PRD-005,221435000,13,0.69,0.5
OBJ-01230,2024,1,AGC-010,PRD-006,577612000,5,0.69,0.48
OBJ-01231,2024,1,AGC-010,PRD-007,1539421000,8,0.76,0.46
OBJ-01232,2024,1,AGC-010,PRD-008,597146000,12,0.62,0.57
OBJ-01233,2024,1,AGC-011,PRD-001,260875000,14,0.65,0.41
OBJ-01234,2024,1,AGC-011,PRD-002,243762000,18,0.75,0.54
OBJ-01235,2024,1,AGC-011,PRD-003,566879000,15,0.72,0.43
OBJ-01236,2024,1,AGC-011,PRD-004,369764000,16,0.65,0.46
OBJ-01237,2024,1,AGC-011,PRD-005,299080000,15,0.79,0.46
OBJ-01238,2024,1,AGC-011,PRD-006,611587000,8,0.61,0.48
OBJ-01239,2024,1,AGC-011,PRD-007,1121570000,5,0.64,0.49
OBJ-01240,2024,1,AGC-011,PRD-008,1005289000,17,0.68,0.45
OBJ-01241,2024,1,AGC-012,PRD-001,229577000,11,0.64,0.53
OBJ-01242,2024,1,AGC-012,PRD-002,418622000,10,0.66,0.5
OBJ-01243,2024,1,AGC-012,PRD-003,553207000,5,0.77,0.6
OBJ-01244,2024,1,AGC-012,PRD-004,578301000,8,0.73,0.58
OBJ-01245,2024,1,AGC-012,PRD-005,111467000,8,0.75,0.42
OBJ-01246,2024,1,AGC-012,PRD-006,502789000,6,0.79,0.48
OBJ-01247,2024,1,AGC-012,PRD-007,715737000,13,0.79,0.62
OBJ-01248,2024,1,AGC-012,PRD-008,1279243000,9,0.61,0.53
OBJ-01249,2024,2,AGC-001,PRD-001,1926020000,44,0.64,0.54
OBJ-01250,2024,2,AGC-001,PRD-002,1404937000,31,0.67,0.55
OBJ-01251,2024,2,AGC-001,PRD-003,1707545000,37,0.68,0.64
OBJ-01252,2024,2,AGC-001,PRD-004,1301524000,43,0.69,0.51
OBJ-01253,2024,2,AGC-001,PRD-005,713975000,50,0.75,0.45
OBJ-01254,2024,2,AGC-001,PRD-006,965332000,48,0.75,0.51
OBJ-01255,2024,2,AGC-001,PRD-007,2801599000,28,0.74,0.44
OBJ-01256,2024,2,AGC-001,PRD-008,3133216000,42,0.74,0.45
OBJ-01257,2024,2,AGC-002,PRD-001,1080517000,18,0.61,0.48
OBJ-01258,2024,2,AGC-002,PRD-002,1829270000,40,0.76,0.49
OBJ-01259,2024,2,AGC-002,PRD-003,1602105000,19,0.67,0.52
OBJ-01260,2024,2,AGC-002,PRD-004,1681917000,49,0.75,0.44
OBJ-01261,2024,2,AGC-002,PRD-005,576950000,29,0.74,0.63
OBJ-01262,2024,2,AGC-002,PRD-006,1953745000,36,0.61,0.43
OBJ-01263,2024,2,AGC-002,PRD-007,2683142000,21,0.7,0.42
OBJ-01264,2024,2,AGC-002,PRD-008,3955043000,48,0.78,0.61
OBJ-01265,2024,2,AGC-003,PRD-001,1033688000,29,0.74,0.51
OBJ-01266,2024,2,AGC-003,PRD-002,1059465000,31,0.63,0.44
OBJ-01267,2024,2,AGC-003,PRD-003,1226208000,31,0.75,0.44
OBJ-01268,2024,2,AGC-003,PRD-004,1684122000,18,0.78,0.43
OBJ-01269,2024,2,AGC-003,PRD-005,525670000,30,0.61,0.6
OBJ-01270,2024,2,AGC-003,PRD-006,1132832000,15,0.79,0.6
OBJ-01271,2024,2,AGC-003,PRD-007,3585723000,24,0.64,0.44
OBJ-01272,2024,2,AGC-003,PRD-008,4719166000,49,0.73,0.47
OBJ-01273,2024,2,AGC-004,PRD-001,372215000,8,0.61,0.48
OBJ-01274,2024,2,AGC-004,PRD-002,336842000,14,0.77,0.62
OBJ-01275,2024,2,AGC-004,PRD-003,593592000,12,0.71,0.41
OBJ-01276,2024,2,AGC-004,PRD-004,419413000,8,0.76,0.53
OBJ-01277,2024,2,AGC-004,PRD-005,123411000,9,0.69,0.44
OBJ-01278,2024,2,AGC-004,PRD-006,414351000,16,0.63,0.54
OBJ-01279,2024,2,AGC-004,PRD-007,924661000,8,0.72,0.41
OBJ-01280,2024,2,AGC-004,PRD-008,1393826000,15,0.71,0.58
OBJ-01281,2024,2,AGC-005,PRD-001,337604000,7,0.77,0.6
OBJ-01282,2024,2,AGC-005,PRD-002,302886000,18,0.62,0.45
OBJ-01283,2024,2,AGC-005,PRD-003,613208000,6,0.7,0.62
OBJ-01284,2024,2,AGC-005,PRD-004,347471000,7,0.63,0.41
OBJ-01285,2024,2,AGC-005,PRD-005,259219000,10,0.74,0.65
OBJ-01286,2024,2,AGC-005,PRD-006,441522000,6,0.68,0.47
OBJ-01287,2024,2,AGC-005,PRD-007,1120757000,4,0.72,0.41
OBJ-01288,2024,2,AGC-005,PRD-008,1319657000,11,0.63,0.42
OBJ-01289,2024,2,AGC-006,PRD-001,257761000,7,0.73,0.59
OBJ-01290,2024,2,AGC-006,PRD-002,398731000,11,0.73,0.42
OBJ-01291,2024,2,AGC-006,PRD-003,252103000,6,0.76,0.44
OBJ-01292,2024,2,AGC-006,PRD-004,374617000,18,0.72,0.4
OBJ-01293,2024,2,AGC-006,PRD-005,125641000,17,0.75,0.46
OBJ-01294,2024,2,AGC-006,PRD-006,612383000,6,0.76,0.55
OBJ-01295,2024,2,AGC-006,PRD-007,1612192000,18,0.67,0.49
OBJ-01296,2024,2,AGC-006,PRD-008,1113645000,14,0.65,0.49
OBJ-01297,2024,2,AGC-007,PRD-001,647449000,16,0.76,0.56
OBJ-01298,2024,2,AGC-007,PRD-002,359182000,11,0.79,0.64
OBJ-01299,2024,2,AGC-007,PRD-003,548261000,15,0.71,0.51
OBJ-01300,2024,2,AGC-007,PRD-004,295875000,14,0.79,0.4
OBJ-01301,2024,2,AGC-007,PRD-005,170284000,7,0.64,0.49
OBJ-01302,2024,2,AGC-007,PRD-006,235904000,10,0.64,0.54
OBJ-01303,2024,2,AGC-007,PRD-007,1476295000,13,0.72,0.6
OBJ-01304,2024,2,AGC-007,PRD-008,1197089000,14,0.77,0.43
OBJ-01305,2024,2,AGC-008,PRD-001,279836000,18,0.69,0.48
OBJ-01306,2024,2,AGC-008,PRD-002,531325000,5,0.6,0.46
OBJ-01307,2024,2,AGC-008,PRD-003,299918000,17,0.62,0.65
OBJ-01308,2024,2,AGC-008,PRD-004,324849000,6,0.79,0.5
OBJ-01309,2024,2,AGC-008,PRD-005,148972000,6,0.62,0.43
OBJ-01310,2024,2,AGC-008,PRD-006,558951000,12,0.74,0.48
OBJ-01311,2024,2,AGC-008,PRD-007,950780000,11,0.62,0.64
OBJ-01312,2024,2,AGC-008,PRD-008,960004000,5,0.7,0.44
OBJ-01313,2024,2,AGC-009,PRD-001,278466000,15,0.76,0.49
OBJ-01314,2024,2,AGC-009,PRD-002,539810000,10,0.78,0.65
OBJ-01315,2024,2,AGC-009,PRD-003,326872000,9,0.77,0.65
OBJ-01316,2024,2,AGC-009,PRD-004,650492000,5,0.77,0.57
OBJ-01317,2024,2,AGC-009,PRD-005,138293000,18,0.77,0.47
OBJ-01318,2024,2,AGC-009,PRD-006,487363000,12,0.76,0.49
OBJ-01319,2024,2,AGC-009,PRD-007,1244182000,11,0.61,0.41
OBJ-01320,2024,2,AGC-009,PRD-008,1408289000,17,0.61,0.55
OBJ-01321,2024,2,AGC-010,PRD-001,337220000,14,0.75,0.44
OBJ-01322,2024,2,AGC-010,PRD-002,487549000,14,0.68,0.45
OBJ-01323,2024,2,AGC-010,PRD-003,504323000,7,0.62,0.55
OBJ-01324,2024,2,AGC-010,PRD-004,473865000,18,0.78,0.54
OBJ-01325,2024,2,AGC-010,PRD-005,276180000,14,0.74,0.63
OBJ-01326,2024,2,AGC-010,PRD-006,582132000,5,0.67,0.56
OBJ-01327,2024,2,AGC-010,PRD-007,589441000,13,0.62,0.63
OBJ-01328,2024,2,AGC-010,PRD-008,897610000,16,0.79,0.51
OBJ-01329,2024,2,AGC-011,PRD-001,413325000,12,0.61,0.54
OBJ-01330,2024,2,AGC-011,PRD-002,502208000,7,0.64,0.51
OBJ-01331,2024,2,AGC-011,PRD-003,580578000,16,0.76,0.59
OBJ-01332,2024,2,AGC-011,PRD-004,597753000,18,0.72,0.59
OBJ-01333,2024,2,AGC-011,PRD-005,130803000,15,0.67,0.53
OBJ-01334,2024,2,AGC-011,PRD-006,583977000,15,0.64,0.48
OBJ-01335,2024,2,AGC-011,PRD-007,970438000,14,0.7,0.53
OBJ-01336,2024,2,AGC-011,PRD-008,1319300000,9,0.71,0.52
OBJ-01337,2024,2,AGC-012,PRD-001,354721000,14,0.64,0.52
OBJ-01338,2024,2,AGC-012,PRD-002,403120000,7,0.64,0.6
OBJ-01339,2024,2,AGC-012,PRD-003,631926000,17,0.63,0.63
OBJ-01340,2024,2,AGC-012,PRD-004,368747000,16,0.62,0.46
OBJ-01341,2024,2,AGC-012,PRD-005,285260000,7,0.8,0.54
OBJ-01342,2024,2,AGC-012,PRD-006,615590000,18,0.76,0.42
OBJ-01343,2024,2,AGC-012,PRD-007,1604697000,10,0.75,0.62
OBJ-01344,2024,2,AGC-012,PRD-008,1290691000,15,0.68,0.62
OBJ-01345,2024,3,AGC-001,PRD-001,993934000,30,0.7,0.55
OBJ-01346,2024,3,AGC-001,PRD-002,1213018000,47,0.71,0.59
OBJ-01347,2024,3,AGC-001,PRD-003,919807000,39,0.7,0.62
OBJ-01348,2024,3,AGC-001,PRD-004,1659119000,25,0.64,0.47
OBJ-01349,2024,3,AGC-001,PRD-005,742580000,20,0.7,0.5
OBJ-01350,2024,3,AGC-001,PRD-006,1688903000,38,0.73,0.55
OBJ-01351,2024,3,AGC-001,PRD-007,2257324000,18,0.61,0.59
OBJ-01352,2024,3,AGC-001,PRD-008,4850623000,29,0.78,0.62
OBJ-01353,2024,3,AGC-002,PRD-001,998185000,26,0.62,0.6
OBJ-01354,2024,3,AGC-002,PRD-002,1039395000,31,0.73,0.47
OBJ-01355,2024,3,AGC-002,PRD-003,1764074000,28,0.64,0.44
OBJ-01356,2024,3,AGC-002,PRD-004,1406610000,29,0.77,0.6
OBJ-01357,2024,3,AGC-002,PRD-005,641292000,24,0.76,0.59
OBJ-01358,2024,3,AGC-002,PRD-006,935151000,27,0.65,0.55
OBJ-01359,2024,3,AGC-002,PRD-007,4494352000,19,0.65,0.53
OBJ-01360,2024,3,AGC-002,PRD-008,4667939000,17,0.68,0.59
OBJ-01361,2024,3,AGC-003,PRD-001,1885558000,49,0.65,0.41
OBJ-01362,2024,3,AGC-003,PRD-002,947158000,35,0.62,0.5
OBJ-01363,2024,3,AGC-003,PRD-003,1554551000,29,0.67,0.6
OBJ-01364,2024,3,AGC-003,PRD-004,881485000,29,0.72,0.48
OBJ-01365,2024,3,AGC-003,PRD-005,776463000,23,0.75,0.58
OBJ-01366,2024,3,AGC-003,PRD-006,959516000,27,0.77,0.45
OBJ-01367,2024,3,AGC-003,PRD-007,2347882000,28,0.76,0.48
OBJ-01368,2024,3,AGC-003,PRD-008,2701198000,49,0.71,0.48
OBJ-01369,2024,3,AGC-004,PRD-001,275875000,12,0.73,0.44
OBJ-01370,2024,3,AGC-004,PRD-002,391008000,7,0.63,0.63
OBJ-01371,2024,3,AGC-004,PRD-003,446906000,9,0.6,0.54
OBJ-01372,2024,3,AGC-004,PRD-004,634925000,12,0.66,0.57
OBJ-01373,2024,3,AGC-004,PRD-005,196775000,16,0.78,0.63
OBJ-01374,2024,3,AGC-004,PRD-006,432530000,9,0.68,0.55
OBJ-01375,2024,3,AGC-004,PRD-007,560187000,7,0.78,0.5
OBJ-01376,2024,3,AGC-004,PRD-008,1068320000,8,0.66,0.43
OBJ-01377,2024,3,AGC-005,PRD-001,421772000,11,0.66,0.48
OBJ-01378,2024,3,AGC-005,PRD-002,569335000,11,0.67,0.47
OBJ-01379,2024,3,AGC-005,PRD-003,365217000,6,0.69,0.45
OBJ-01380,2024,3,AGC-005,PRD-004,564840000,13,0.72,0.49
OBJ-01381,2024,3,AGC-005,PRD-005,192038000,17,0.65,0.42
OBJ-01382,2024,3,AGC-005,PRD-006,470151000,5,0.76,0.44
OBJ-01383,2024,3,AGC-005,PRD-007,1221551000,15,0.6,0.59
OBJ-01384,2024,3,AGC-005,PRD-008,1249551000,13,0.68,0.49
OBJ-01385,2024,3,AGC-006,PRD-001,549777000,8,0.64,0.59
OBJ-01386,2024,3,AGC-006,PRD-002,297693000,8,0.8,0.56
OBJ-01387,2024,3,AGC-006,PRD-003,486504000,8,0.72,0.55
OBJ-01388,2024,3,AGC-006,PRD-004,480642000,12,0.63,0.5
OBJ-01389,2024,3,AGC-006,PRD-005,270622000,5,0.79,0.57
OBJ-01390,2024,3,AGC-006,PRD-006,285956000,14,0.68,0.44
OBJ-01391,2024,3,AGC-006,PRD-007,1516543000,15,0.75,0.52
OBJ-01392,2024,3,AGC-006,PRD-008,883523000,11,0.66,0.42
OBJ-01393,2024,3,AGC-007,PRD-001,491840000,16,0.76,0.52
OBJ-01394,2024,3,AGC-007,PRD-002,400915000,6,0.67,0.41
OBJ-01395,2024,3,AGC-007,PRD-003,550212000,5,0.69,0.56
OBJ-01396,2024,3,AGC-007,PRD-004,542779000,11,0.71,0.42
OBJ-01397,2024,3,AGC-007,PRD-005,278676000,10,0.78,0.6
OBJ-01398,2024,3,AGC-007,PRD-006,373471000,14,0.7,0.64
OBJ-01399,2024,3,AGC-007,PRD-007,1053488000,17,0.64,0.42
OBJ-01400,2024,3,AGC-007,PRD-008,767995000,14,0.79,0.52
OBJ-01401,2024,3,AGC-008,PRD-001,503714000,4,0.69,0.49
OBJ-01402,2024,3,AGC-008,PRD-002,556540000,13,0.72,0.49
OBJ-01403,2024,3,AGC-008,PRD-003,269608000,9,0.76,0.41
OBJ-01404,2024,3,AGC-008,PRD-004,309301000,12,0.72,0.62
OBJ-01405,2024,3,AGC-008,PRD-005,154215000,8,0.69,0.46
OBJ-01406,2024,3,AGC-008,PRD-006,459974000,10,0.76,0.54
OBJ-01407,2024,3,AGC-008,PRD-007,561667000,6,0.71,0.56
OBJ-01408,2024,3,AGC-008,PRD-008,1154720000,5,0.74,0.6
OBJ-01409,2024,3,AGC-009,PRD-001,407169000,8,0.67,0.42
OBJ-01410,2024,3,AGC-009,PRD-002,286297000,16,0.75,0.59
OBJ-01411,2024,3,AGC-009,PRD-003,407858000,16,0.72,0.53
OBJ-01412,2024,3,AGC-009,PRD-004,558019000,14,0.78,0.44
OBJ-01413,2024,3,AGC-009,PRD-005,213007000,11,0.6,0.63
OBJ-01414,2024,3,AGC-009,PRD-006,597164000,10,0.66,0.63
OBJ-01415,2024,3,AGC-009,PRD-007,1591379000,13,0.67,0.5
OBJ-01416,2024,3,AGC-009,PRD-008,822084000,7,0.8,0.53
OBJ-01417,2024,3,AGC-010,PRD-001,409850000,8,0.73,0.47
OBJ-01418,2024,3,AGC-010,PRD-002,653542000,10,0.75,0.47
OBJ-01419,2024,3,AGC-010,PRD-003,385720000,13,0.65,0.48
OBJ-01420,2024,3,AGC-010,PRD-004,506006000,13,0.6,0.54
OBJ-01421,2024,3,AGC-010,PRD-005,249922000,15,0.78,0.62
OBJ-01422,2024,3,AGC-010,PRD-006,640855000,10,0.71,0.6
OBJ-01423,2024,3,AGC-010,PRD-007,1308141000,16,0.79,0.64
OBJ-01424,2024,3,AGC-010,PRD-008,949345000,17,0.72,0.51
OBJ-01425,2024,3,AGC-011,PRD-001,506671000,5,0.75,0.51
OBJ-01426,2024,3,AGC-011,PRD-002,454317000,15,0.74,0.44
OBJ-01427,2024,3,AGC-011,PRD-003,551352000,13,0.66,0.41
OBJ-01428,2024,3,AGC-011,PRD-004,367459000,15,0.64,0.58
OBJ-01429,2024,3,AGC-011,PRD-005,312651000,5,0.76,0.59
OBJ-01430,2024,3,AGC-011,PRD-006,468512000,6,0.74,0.6
OBJ-01431,2024,3,AGC-011,PRD-007,1241399000,16,0.7,0.54
OBJ-01432,2024,3,AGC-011,PRD-008,1360686000,4,0.71,0.45
OBJ-01433,2024,3,AGC-012,PRD-001,477202000,16,0.69,0.5
OBJ-01434,2024,3,AGC-012,PRD-002,489988000,11,0.63,0.56
OBJ-01435,2024,3,AGC-012,PRD-003,233993000,6,0.65,0.61
OBJ-01436,2024,3,AGC-012,PRD-004,286104000,13,0.65,0.41
OBJ-01437,2024,3,AGC-012,PRD-005,124702000,4,0.79,0.6
OBJ-01438,2024,3,AGC-012,PRD-006,384383000,9,0.61,0.61
OBJ-01439,2024,3,AGC-012,PRD-007,1188819000,6,0.66,0.47
OBJ-01440,2024,3,AGC-012,PRD-008,1005166000,4,0.8,0.41
OBJ-01441,2024,4,AGC-001,PRD-001,917466000,29,0.69,0.62
OBJ-01442,2024,4,AGC-001,PRD-002,1238165000,44,0.63,0.44
OBJ-01443,2024,4,AGC-001,PRD-003,1238454000,29,0.61,0.5
OBJ-01444,2024,4,AGC-001,PRD-004,1572798000,41,0.79,0.56
OBJ-01445,2024,4,AGC-001,PRD-005,451647000,35,0.73,0.42
OBJ-01446,2024,4,AGC-001,PRD-006,1048387000,27,0.79,0.41
OBJ-01447,2024,4,AGC-001,PRD-007,3574055000,26,0.74,0.47
OBJ-01448,2024,4,AGC-001,PRD-008,2792134000,36,0.79,0.49
OBJ-01449,2024,4,AGC-002,PRD-001,1179087000,26,0.63,0.4
OBJ-01450,2024,4,AGC-002,PRD-002,1889576000,49,0.62,0.62
OBJ-01451,2024,4,AGC-002,PRD-003,1834710000,38,0.8,0.52
OBJ-01452,2024,4,AGC-002,PRD-004,884386000,22,0.76,0.6
OBJ-01453,2024,4,AGC-002,PRD-005,778036000,15,0.7,0.61
OBJ-01454,2024,4,AGC-002,PRD-006,1953452000,32,0.79,0.55
OBJ-01455,2024,4,AGC-002,PRD-007,4876847000,34,0.72,0.56
OBJ-01456,2024,4,AGC-002,PRD-008,3248235000,20,0.8,0.53
OBJ-01457,2024,4,AGC-003,PRD-001,1490687000,48,0.7,0.62
OBJ-01458,2024,4,AGC-003,PRD-002,1478322000,19,0.78,0.59
OBJ-01459,2024,4,AGC-003,PRD-003,947668000,26,0.79,0.44
OBJ-01460,2024,4,AGC-003,PRD-004,1832809000,47,0.78,0.56
OBJ-01461,2024,4,AGC-003,PRD-005,603266000,21,0.69,0.54
OBJ-01462,2024,4,AGC-003,PRD-006,923883000,40,0.67,0.51
OBJ-01463,2024,4,AGC-003,PRD-007,2759500000,21,0.65,0.53
OBJ-01464,2024,4,AGC-003,PRD-008,2461304000,36,0.67,0.54
OBJ-01465,2024,4,AGC-004,PRD-001,376443000,14,0.63,0.5
OBJ-01466,2024,4,AGC-004,PRD-002,500643000,11,0.62,0.55
OBJ-01467,2024,4,AGC-004,PRD-003,246445000,6,0.64,0.45
OBJ-01468,2024,4,AGC-004,PRD-004,636439000,10,0.71,0.54
OBJ-01469,2024,4,AGC-004,PRD-005,316469000,11,0.71,0.6
OBJ-01470,2024,4,AGC-004,PRD-006,543146000,15,0.79,0.61
OBJ-01471,2024,4,AGC-004,PRD-007,1229055000,4,0.7,0.55
OBJ-01472,2024,4,AGC-004,PRD-008,1275380000,6,0.78,0.49
OBJ-01473,2024,4,AGC-005,PRD-001,298442000,13,0.62,0.52
OBJ-01474,2024,4,AGC-005,PRD-002,427941000,14,0.61,0.5
OBJ-01475,2024,4,AGC-005,PRD-003,585971000,6,0.7,0.58
OBJ-01476,2024,4,AGC-005,PRD-004,568559000,16,0.76,0.54
OBJ-01477,2024,4,AGC-005,PRD-005,323238000,7,0.62,0.44
OBJ-01478,2024,4,AGC-005,PRD-006,593451000,4,0.72,0.58
OBJ-01479,2024,4,AGC-005,PRD-007,1351446000,15,0.77,0.6
OBJ-01480,2024,4,AGC-005,PRD-008,1540902000,4,0.73,0.46
OBJ-01481,2024,4,AGC-006,PRD-001,465665000,12,0.72,0.48
OBJ-01482,2024,4,AGC-006,PRD-002,231484000,8,0.62,0.53
OBJ-01483,2024,4,AGC-006,PRD-003,354165000,9,0.68,0.43
OBJ-01484,2024,4,AGC-006,PRD-004,262696000,17,0.68,0.65
OBJ-01485,2024,4,AGC-006,PRD-005,162203000,15,0.75,0.55
OBJ-01486,2024,4,AGC-006,PRD-006,477465000,7,0.75,0.5
OBJ-01487,2024,4,AGC-006,PRD-007,666604000,16,0.6,0.57
OBJ-01488,2024,4,AGC-006,PRD-008,1209689000,9,0.74,0.53
OBJ-01489,2024,4,AGC-007,PRD-001,234257000,11,0.71,0.63
OBJ-01490,2024,4,AGC-007,PRD-002,359844000,12,0.76,0.44
OBJ-01491,2024,4,AGC-007,PRD-003,240895000,9,0.7,0.59
OBJ-01492,2024,4,AGC-007,PRD-004,617219000,18,0.72,0.44
OBJ-01493,2024,4,AGC-007,PRD-005,223862000,12,0.63,0.63
OBJ-01494,2024,4,AGC-007,PRD-006,615292000,15,0.65,0.46
OBJ-01495,2024,4,AGC-007,PRD-007,1043238000,5,0.68,0.5
OBJ-01496,2024,4,AGC-007,PRD-008,647128000,17,0.73,0.47
OBJ-01497,2024,4,AGC-008,PRD-001,608475000,7,0.77,0.48
OBJ-01498,2024,4,AGC-008,PRD-002,566765000,14,0.67,0.46
OBJ-01499,2024,4,AGC-008,PRD-003,220535000,13,0.69,0.5
OBJ-01500,2024,4,AGC-008,PRD-004,434678000,6,0.66,0.46
OBJ-01501,2024,4,AGC-008,PRD-005,269799000,7,0.78,0.42
OBJ-01502,2024,4,AGC-008,PRD-006,402771000,9,0.6,0.5
OBJ-01503,2024,4,AGC-008,PRD-007,1015345000,7,0.64,0.58
OBJ-01504,2024,4,AGC-008,PRD-008,1427772000,15,0.78,0.5
OBJ-01505,2024,4,AGC-009,PRD-001,309906000,8,0.6,0.46
OBJ-01506,2024,4,AGC-009,PRD-002,628052000,9,0.72,0.63
OBJ-01507,2024,4,AGC-009,PRD-003,475805000,18,0.77,0.47
OBJ-01508,2024,4,AGC-009,PRD-004,531678000,18,0.78,0.53
OBJ-01509,2024,4,AGC-009,PRD-005,113806000,15,0.7,0.58
OBJ-01510,2024,4,AGC-009,PRD-006,612457000,6,0.79,0.44
OBJ-01511,2024,4,AGC-009,PRD-007,794635000,8,0.7,0.47
OBJ-01512,2024,4,AGC-009,PRD-008,829853000,6,0.64,0.62
OBJ-01513,2024,4,AGC-010,PRD-001,605243000,13,0.7,0.44
OBJ-01514,2024,4,AGC-010,PRD-002,572060000,13,0.67,0.48
OBJ-01515,2024,4,AGC-010,PRD-003,276910000,16,0.66,0.62
OBJ-01516,2024,4,AGC-010,PRD-004,238902000,10,0.7,0.64
OBJ-01517,2024,4,AGC-010,PRD-005,190535000,16,0.77,0.4
OBJ-01518,2024,4,AGC-010,PRD-006,621166000,4,0.68,0.55
OBJ-01519,2024,4,AGC-010,PRD-007,1239227000,15,0.79,0.42
OBJ-01520,2024,4,AGC-010,PRD-008,1450968000,5,0.79,0.44
OBJ-01521,2024,4,AGC-011,PRD-001,612023000,5,0.61,0.43
OBJ-01522,2024,4,AGC-011,PRD-002,477099000,14,0.78,0.62
OBJ-01523,2024,4,AGC-011,PRD-003,528367000,6,0.77,0.41
OBJ-01524,2024,4,AGC-011,PRD-004,425632000,9,0.75,0.47
OBJ-01525,2024,4,AGC-011,PRD-005,285353000,15,0.72,0.4
OBJ-01526,2024,4,AGC-011,PRD-006,634661000,15,0.65,0.65
OBJ-01527,2024,4,AGC-011,PRD-007,1548424000,14,0.69,0.59
OBJ-01528,2024,4,AGC-011,PRD-008,1456679000,11,0.75,0.6
