ID Contrat,ID Client,ID Produit,ID Agent,ID Agence,Date Début,Date Fin,Statut Contrat,Montant Prime,Montant Commission,Fréquence Paiement,Renouvelé,Mode Paiement,Durée Contrat Mois
CTR-01285,CLT-0016,PRD-002,AGT-012,AGC-002,2023-04-14,2024-04-08,Expiré,7810000,781000,Annuelle,Non,Virement bancaire,12
CTR-01286,CLT-0398,PRD-005,AGT-024,AGC-003,2023-09-08,2024-09-02,Résilié,1652000,99000,Trimestrielle,Non,Mobile Money,12
CTR-01287,CLT-0093,PRD-001,AGT-011,AGC-002,2025-06-20,2027-06-10,Actif,4692000,375000,Annuelle,Non,Espèces,24
CTR-01288,CLT-0518,PRD-007,AGT-033,AGC-005,2025-05-26,2028-05-10,Actif,26003000,3120000,Trimestrielle,Oui,Virement bancaire,36
CTR-01289,CLT-0937,PRD-007,AGT-002,AGC-001,2024-04-04,2027-03-20,Actif,26476000,3177000,Mensuelle,Oui,Mobile Money,36
CTR-01290,CLT-0577,PRD-004,AGT-006,AGC-001,2023-09-23,2024-09-17,Résilié,6476000,453000,Annuelle,Non,Carte bancaire,12
CTR-01291,CLT-0473,PRD-001,AGT-040,AGC-007,2023-06-07,2024-06-01,Expiré,4154000,332000,Trimestrielle,Non,Mobile Money,12
CTR-01292,CLT-0792,PRD-003,AGT-006,AGC-001,2023-03-08,2024-03-02,Expiré,5443000,490000,Trimestrielle,Non,Mobile Money,12
CTR-01293,CLT-0825,PRD-002,AGT-039,AGC-006,2024-10-18,2026-10-08,Actif,12396000,1240000,Mensuelle,Non,Mobile Money,24
CTR-01294,CLT-0315,PRD-008,AGT-026,AGC-004,2025-06-28,2026-06-23,Actif,76600000,9958000,Trimestrielle,Non,Mobile Money,12
CTR-01295,CLT-0471,PRD-005,AGT-019,AGC-003,2024-07-30,2025-07-25,Expiré,1954000,117000,Trimestrielle,Non,Espèces,12
CTR-01296,CLT-0462,PRD-002,AGT-027,AGC-004,2023-02-16,2024-02-11,Expiré,5089000,509000,Annuelle,Non,Virement bancaire,12
CTR-01297,CLT-0148,PRD-003,AGT-004,AGC-001,2023-12-13,2024-12-07,Expiré,14050000,1264000,Semestrielle,Non,Mobile Money,12
CTR-01298,CLT-0129,PRD-002,AGT-029,AGC-004,2025-05-05,2026-04-30,Actif,4417000,442000,Semestrielle,Non,Carte bancaire,12
CTR-01299,CLT-0530,PRD-008,AGT-028,AGC-004,2024-08-28,2026-08-18,Actif,28227000,3670000,Annuelle,Non,Carte bancaire,24
CTR-01300,CLT-0266,PRD-001,AGT-046,AGC-008,2024-04-30,2025-04-25,Expiré,1793000,143000,Semestrielle,Non,Mobile Money,12
CTR-01301,CLT-0975,PRD-002,AGT-004,AGC-001,2024-11-29,2026-11-19,Actif,8159000,816000,Semestrielle,Oui,Mobile Money,24
CTR-01302,CLT-0903,PRD-003,AGT-042,AGC-007,2023-09-18,2024-09-12,Résilié,15433000,1389000,Annuelle,Non,Mobile Money,12
CTR-01303,CLT-0801,PRD-004,AGT-003,AGC-001,2024-05-03,2025-04-28,Expiré,7861000,550000,Mensuelle,Non,Espèces,12
CTR-01304,CLT-0181,PRD-001,AGT-038,AGC-006,2023-04-16,2024-04-10,Expiré,4931000,394000,Annuelle,Oui,Mobile Money,12
CTR-01305,CLT-0124,PRD-008,AGT-003,AGC-001,2023-02-28,2025-02-17,Expiré,81228000,10560000,Mensuelle,Oui,Carte bancaire,24
CTR-01306,CLT-0414,PRD-004,AGT-015,AGC-002,2023-06-29,2026-06-13,Actif,7849000,549000,Mensuelle,Non,Virement bancaire,36
CTR-01307,CLT-0826,PRD-001,AGT-003,AGC-001,2025-02-03,2026-01-29,Actif,4864000,389000,Trimestrielle,Non,Espèces,12
CTR-01308,CLT-0912,PRD-002,AGT-037,AGC-006,2024-05-22,2026-05-12,Actif,4484000,448000,Annuelle,Non,Mobile Money,24
CTR-01309,CLT-0905,PRD-007,AGT-004,AGC-001,2025-04-05,2028-03-20,Actif,30003000,3600000,Annuelle,Oui,Espèces,36
CTR-01310,CLT-0351,PRD-005,AGT-057,AGC-011,2024-08-20,2025-08-15,Expiré,2137000,128000,Annuelle,Oui,Mobile Money,12
CTR-01311,CLT-0230,PRD-007,AGT-052,AGC-009,2023-06-13,2024-06-07,Expiré,31662000,3799000,Semestrielle,Oui,Mobile Money,12
CTR-01312,CLT-0981,PRD-004,AGT-042,AGC-007,2023-09-24,2024-09-18,Résilié,7649000,535000,Semestrielle,Non,Chèque,12
CTR-01313,CLT-0333,PRD-001,AGT-034,AGC-005,2023-08-19,2024-08-13,Expiré,4970000,398000,Trimestrielle,Non,Espèces,12
CTR-01314,CLT-0917,PRD-004,AGT-050,AGC-009,2023-12-23,2025-12-12,Expiré,7407000,518000,Mensuelle,Non,Carte bancaire,24
CTR-01315,CLT-0736,PRD-003,AGT-020,AGC-003,2025-04-23,2026-04-18,Actif,13356000,1202000,Trimestrielle,Non,Chèque,12
CTR-01316,CLT-0603,PRD-004,AGT-039,AGC-006,2024-01-18,2025-01-12,Expiré,5540000,388000,Trimestrielle,Non,Espèces,12
CTR-01317,CLT-0767,PRD-004,AGT-021,AGC-003,2025-05-16,2027-05-06,Actif,3188000,223000,Semestrielle,Non,Chèque,24
CTR-01318,CLT-0579,PRD-008,AGT-049,AGC-009,2023-06-19,2024-06-13,Expiré,42855000,5571000,Mensuelle,Non,Carte bancaire,12
CTR-01319,CLT-0635,PRD-001,AGT-010,AGC-002,2024-08-21,2025-08-16,Résilié,2720000,218000,Mensuelle,Non,Mobile Money,12
CTR-01320,CLT-0007,PRD-008,AGT-011,AGC-002,2023-02-11,2024-02-06,Expiré,63898000,8307000,Annuelle,Oui,Espèces,12
CTR-01321,CLT-0634,PRD-007,AGT-015,AGC-002,2023-10-18,2024-10-12,Expiré,54873000,6585000,Trimestrielle,Oui,Mobile Money,12
CTR-01322,CLT-0568,PRD-007,AGT-013,AGC-002,2024-09-30,2025-09-25,Expiré,19637000,2356000,Annuelle,Oui,Mobile Money,12
CTR-01323,CLT-0168,PRD-004,AGT-009,AGC-001,2023-01-28,2024-01-23,Expiré,5769000,404000,Mensuelle,Non,Carte bancaire,12
CTR-01324,CLT-0808,PRD-002,AGT-012,AGC-002,2025-06-19,2026-06-14,Actif,9288000,929000,Semestrielle,Oui,Mobile Money,12
CTR-01325,CLT-0896,PRD-005,AGT-030,AGC-005,2023-05-01,2024-04-25,Résilié,1183000,71000,Mensuelle,Non,Mobile Money,12
CTR-01326,CLT-0603,PRD-003,AGT-001,AGC-001,2024-01-29,2025-01-23,Expiré,6218000,560000,Mensuelle,Oui,Mobile Money,12
CTR-01327,CLT-0638,PRD-008,AGT-003,AGC-001,2023-07-05,2024-06-29,Expiré,32181000,4184000,Mensuelle,Oui,Mobile Money,12
CTR-01328,CLT-0967,PRD-003,AGT-057,AGC-011,2023-11-23,2024-11-17,Résilié,10555000,950000,Trimestrielle,Non,Mobile Money,12
CTR-01329,CLT-0919,PRD-008,AGT-044,AGC-007,2024-03-11,2025-03-06,Résilié,32143000,4179000,Mensuelle,Non,Virement bancaire,12
CTR-01330,CLT-0676,PRD-006,AGT-027,AGC-004,2023-11-19,2025-11-08,Expiré,8821000,970000,Mensuelle,Non,Virement bancaire,24
CTR-01331,CLT-0881,PRD-003,AGT-002,AGC-001,2023-10-05,2024-09-29,Expiré,4204000,378000,Mensuelle,Non,Virement bancaire,12
CTR-01332,CLT-0051,PRD-004,AGT-022,AGC-003,2024-04-17,2026-04-07,Actif,3826000,268000,Mensuelle,Non,Virement bancaire,24
CTR-01333,CLT-0258,PRD-007,AGT-002,AGC-001,2024-05-28,2025-05-23,Expiré,22719000,2726000,Trimestrielle,Non,Chèque,12
CTR-01334,CLT-0811,PRD-001,AGT-010,AGC-002,2023-11-06,2025-10-26,Expiré,2899000,232000,Trimestrielle,Non,Virement bancaire,24
CTR-01335,CLT-0985,PRD-002,AGT-012,AGC-002,2024-08-26,2025-08-21,Expiré,6834000,683000,Semestrielle,Non,Espèces,12
CTR-01336,CLT-0349,PRD-003,AGT-032,AGC-005,2024-03-19,2025-03-14,Résilié,7003000,630000,Trimestrielle,Non,Carte bancaire,12
CTR-01337,CLT-0753,PRD-004,AGT-012,AGC-002,2025-03-04,2026-02-27,Actif,5061000,354000,Mensuelle,Non,Carte bancaire,12
CTR-01338,CLT-0019,PRD-006,AGT-017,AGC-002,2023-05-09,2025-04-28,Expiré,12248000,1347000,Annuelle,Non,Virement bancaire,24
CTR-01339,CLT-0327,PRD-006,AGT-007,AGC-001,2023-06-22,2024-06-16,Expiré,22392000,2463000,Mensuelle,Oui,Espèces,12
CTR-01340,CLT-0747,PRD-006,AGT-057,AGC-011,2023-06-22,2025-06-11,Résilié,13944000,1534000,Semestrielle,Non,Espèces,24
CTR-01341,CLT-0779,PRD-002,AGT-010,AGC-002,2023-04-03,2025-03-23,Expiré,5300000,530000,Mensuelle,Non,Virement bancaire,24
CTR-01342,CLT-0180,PRD-004,AGT-048,AGC-008,2024-02-08,2025-02-02,Expiré,2278000,159000,Mensuelle,Non,Chèque,12
CTR-01343,CLT-0914,PRD-003,AGT-051,AGC-009,2024-03-16,2025-03-11,Expiré,13031000,1173000,Mensuelle,Non,Mobile Money,12
CTR-01344,CLT-0077,PRD-001,AGT-046,AGC-008,2023-09-09,2024-09-03,Expiré,3667000,293000,Mensuelle,Oui,Mobile Money,12
CTR-01345,CLT-0089,PRD-008,AGT-010,AGC-002,2024-12-12,2025-12-07,Résilié,127631000,16592000,Mensuelle,Non,Mobile Money,12
CTR-01346,CLT-0039,PRD-003,AGT-011,AGC-002,2024-12-02,2026-11-22,Actif,15616000,1405000,Annuelle,Oui,Carte bancaire,24
CTR-01347,CLT-0401,PRD-002,AGT-042,AGC-007,2023-01-11,2024-01-06,Expiré,7704000,770000,Trimestrielle,Oui,Mobile Money,12
CTR-01348,CLT-0436,PRD-005,AGT-049,AGC-009,2023-07-30,2026-07-14,Actif,2249000,135000,Mensuelle,Non,Virement bancaire,36
CTR-01349,CLT-0812,PRD-005,AGT-011,AGC-002,2024-03-21,2025-03-16,Résilié,1874000,112000,Trimestrielle,Non,Mobile Money,12
CTR-01350,CLT-0837,PRD-002,AGT-053,AGC-010,2024-04-15,2025-04-10,Expiré,13432000,1343000,Trimestrielle,Non,Mobile Money,12
CTR-01351,CLT-0941,PRD-006,AGT-023,AGC-003,2023-08-02,2025-07-22,Expiré,8601000,946000,Annuelle,Non,Carte bancaire,24
CTR-01352,CLT-0829,PRD-001,AGT-015,AGC-002,2023-04-13,2024-04-07,Expiré,4993000,399000,Trimestrielle,Non,Virement bancaire,12
CTR-01353,CLT-0194,PRD-001,AGT-040,AGC-007,2025-06-22,2026-06-17,Actif,3461000,277000,Mensuelle,Non,Mobile Money,12
CTR-01354,CLT-0788,PRD-004,AGT-015,AGC-002,2024-03-14,2026-03-04,Actif,7573000,530000,Trimestrielle,Non,Mobile Money,24
CTR-01355,CLT-0584,PRD-006,AGT-006,AGC-001,2025-06-14,2026-06-09,Actif,19098000,2101000,Trimestrielle,Non,Carte bancaire,12
CTR-01356,CLT-0429,PRD-004,AGT-008,AGC-001,2023-06-27,2024-06-21,Expiré,6943000,486000,Mensuelle,Oui,Chèque,12
CTR-01357,CLT-0610,PRD-003,AGT-027,AGC-004,2024-10-02,2026-09-22,Actif,8781000,790000,Mensuelle,Non,Mobile Money,24
CTR-01358,CLT-0286,PRD-002,AGT-045,AGC-008,2025-05-05,2027-04-25,Actif,8652000,865000,Trimestrielle,Oui,Mobile Money,24
CTR-01359,CLT-0438,PRD-001,AGT-028,AGC-004,2025-01-24,2026-01-19,Actif,2277000,182000,Annuelle,Non,Mobile Money,12
CTR-01360,CLT-0218,PRD-003,AGT-021,AGC-003,2023-03-26,2024-03-20,Expiré,13091000,1178000,Annuelle,Non,Mobile Money,12
CTR-01361,CLT-0425,PRD-007,AGT-007,AGC-001,2025-02-12,2026-02-07,Actif,37673000,4521000,Annuelle,Non,Espèces,12
CTR-01362,CLT-0675,PRD-002,AGT-044,AGC-007,2024-01-17,2026-01-06,Actif,9972000,997000,Annuelle,Non,Espèces,24
CTR-01363,CLT-0487,PRD-008,AGT-002,AGC-001,2023-01-12,2025-01-01,Expiré,23129000,3007000,Annuelle,Oui,Virement bancaire,24
CTR-01364,CLT-0021,PRD-002,AGT-016,AGC-002,2025-02-09,2027-01-30,Actif,4266000,427000,Mensuelle,Non,Mobile Money,24
CTR-01365,CLT-0274,PRD-008,AGT-031,AGC-005,2023-08-05,2024-07-30,Expiré,48002000,6240000,Annuelle,Oui,Mobile Money,12
CTR-01366,CLT-0811,PRD-007,AGT-003,AGC-001,2023-07-07,2025-06-26,Expiré,81925000,9831000,Semestrielle,Oui,Mobile Money,24
CTR-01367,CLT-0084,PRD-005,AGT-048,AGC-008,2024-06-04,2026-05-25,Actif,1248000,75000,Annuelle,Oui,Virement bancaire,24
CTR-01368,CLT-0828,PRD-007,AGT-024,AGC-003,2023-07-30,2024-07-24,Expiré,43987000,5278000,Trimestrielle,Oui,Virement bancaire,12
CTR-01369,CLT-0869,PRD-004,AGT-028,AGC-004,2023-01-25,2025-01-14,Expiré,8960000,627000,Mensuelle,Oui,Virement bancaire,24
CTR-01370,CLT-0310,PRD-004,AGT-002,AGC-001,2024-12-12,2025-12-07,Expiré,7995000,560000,Semestrielle,Non,Espèces,12
CTR-01371,CLT-0886,PRD-003,AGT-040,AGC-007,2024-02-21,2025-02-15,Expiré,6446000,580000,Annuelle,Oui,Virement bancaire,12
CTR-01372,CLT-0986,PRD-005,AGT-054,AGC-010,2023-07-16,2026-06-30,Actif,1576000,95000,Annuelle,Oui,Carte bancaire,36
CTR-01373,CLT-0083,PRD-005,AGT-034,AGC-005,2023-06-13,2024-06-07,Expiré,1483000,89000,Annuelle,Oui,Mobile Money,12
CTR-01374,CLT-0824,PRD-002,AGT-001,AGC-001,2024-06-30,2025-06-25,Résilié,8886000,889000,Mensuelle,Non,Virement bancaire,12
CTR-01375,CLT-0162,PRD-001,AGT-044,AGC-007,2024-07-02,2026-06-22,Actif,3827000,306000,Mensuelle,Non,Carte bancaire,24
CTR-01376,CLT-0981,PRD-003,AGT-039,AGC-006,2024-12-09,2025-12-04,Expiré,14829000,1335000,Trimestrielle,Non,Espèces,12
CTR-01377,CLT-0390,PRD-004,AGT-006,AGC-001,2025-04-19,2026-04-14,Actif,3329000,233000,Annuelle,Non,Mobile Money,12
CTR-01378,CLT-0982,PRD-008,AGT-014,AGC-002,2024-11-05,2026-10-26,Actif,75879000,9864000,Annuelle,Non,Virement bancaire,24
CTR-01379,CLT-0842,PRD-006,AGT-029,AGC-004,2023-04-25,2024-04-19,Expiré,23548000,2590000,Trimestrielle,Oui,Virement bancaire,12
CTR-01380,CLT-0680,PRD-002,AGT-009,AGC-001,2024-08-16,2026-08-06,Actif,10069000,1007000,Mensuelle,Non,Virement bancaire,24
CTR-01381,CLT-0259,PRD-007,AGT-031,AGC-005,2025-05-20,2027-05-10,Actif,14658000,1759000,Annuelle,Oui,Carte bancaire,24
CTR-01382,CLT-0118,PRD-003,AGT-056,AGC-011,2024-02-27,2026-02-16,Actif,3510000,316000,Mensuelle,Non,Mobile Money,24
CTR-01383,CLT-0553,PRD-001,AGT-035,AGC-006,2024-04-10,2025-04-05,Expiré,2080000,166000,Semestrielle,Non,Virement bancaire,12
CTR-01384,CLT-0789,PRD-002,AGT-015,AGC-002,2025-02-09,2028-01-25,Actif,11277000,1128000,Mensuelle,Oui,Mobile Money,36
CTR-01385,CLT-0594,PRD-008,AGT-056,AGC-011,2024-10-18,2026-10-08,Actif,62351000,8106000,Trimestrielle,Oui,Espèces,24
CTR-01386,CLT-0960,PRD-004,AGT-007,AGC-001,2025-05-29,2026-05-24,Actif,7599000,532000,Mensuelle,Non,Virement bancaire,12
CTR-01387,CLT-0544,PRD-001,AGT-002,AGC-001,2024-04-12,2025-04-07,Expiré,3541000,283000,Mensuelle,Non,Chèque,12
CTR-01388,CLT-0271,PRD-002,AGT-016,AGC-002,2024-10-07,2026-09-27,Actif,9135000,914000,Trimestrielle,Oui,Carte bancaire,24
CTR-01389,CLT-0497,PRD-007,AGT-001,AGC-001,2025-01-23,2027-01-13,Actif,50525000,6063000,Mensuelle,Non,Espèces,24
CTR-01390,CLT-0898,PRD-003,AGT-018,AGC-003,2024-08-22,2025-08-17,Résilié,14482000,1303000,Trimestrielle,Non,Mobile Money,12
CTR-01391,CLT-0188,PRD-004,AGT-017,AGC-002,2024-02-19,2026-02-08,Actif,8488000,594000,Semestrielle,Oui,Virement bancaire,24
CTR-01392,CLT-0460,PRD-001,AGT-054,AGC-010,2023-09-06,2024-08-31,Expiré,4177000,334000,Mensuelle,Non,Mobile Money,12
CTR-01393,CLT-0716,PRD-006,AGT-011,AGC-002,2024-12-17,2025-12-12,Expiré,12344000,1358000,Semestrielle,Non,Chèque,12
CTR-01394,CLT-0895,PRD-003,AGT-044,AGC-007,2024-07-13,2025-07-08,Expiré,11602000,1044000,Trimestrielle,Non,Mobile Money,12
CTR-01395,CLT-0284,PRD-008,AGT-019,AGC-003,2023-07-22,2026-07-06,Actif,32312000,4201000,Trimestrielle,Oui,Mobile Money,36
CTR-01396,CLT-0795,PRD-005,AGT-027,AGC-004,2024-08-22,2025-08-17,Expiré,1200000,72000,Annuelle,Non,Carte bancaire,12
CTR-01397,CLT-0683,PRD-008,AGT-001,AGC-001,2023-09-20,2024-09-14,Expiré,28839000,3749000,Semestrielle,Non,Espèces,12
CTR-01398,CLT-0394,PRD-003,AGT-008,AGC-001,2024-08-05,2025-07-31,Expiré,16485000,1484000,Annuelle,Oui,Chèque,12
CTR-01399,CLT-0971,PRD-005,AGT-050,AGC-009,2023-08-09,2024-08-03,Expiré,1350000,81000,Semestrielle,Non,Mobile Money,12
CTR-01400,CLT-0508,PRD-003,AGT-016,AGC-002,2023-01-13,2024-01-08,Expiré,9302000,837000,Annuelle,Oui,Carte bancaire,12
CTR-01401,CLT-0917,PRD-005,AGT-015,AGC-002,2023-07-24,2025-07-13,Expiré,2447000,147000,Mensuelle,Non,Espèces,24
CTR-01402,CLT-0011,PRD-001,AGT-054,AGC-010,2023-11-01,2024-10-26,Résilié,3944000,316000,Annuelle,Non,Espèces,12
CTR-01403,CLT-0632,PRD-006,AGT-057,AGC-011,2025-01-28,2027-01-18,Actif,9537000,1049000,Mensuelle,Oui,Chèque,24
CTR-01404,CLT-0073,PRD-002,AGT-004,AGC-001,2024-06-12,2026-06-02,Actif,7966000,797000,Semestrielle,Oui,Mobile Money,24
CTR-01405,CLT-0136,PRD-001,AGT-033,AGC-005,2024-10-21,2025-10-16,Expiré,2540000,203000,Semestrielle,Non,Virement bancaire,12
CTR-01406,CLT-0304,PRD-008,AGT-012,AGC-002,2023-02-26,2024-02-21,Expiré,116818000,15186000,Annuelle,Oui,Chèque,12
CTR-01407,CLT-0439,PRD-005,AGT-047,AGC-008,2024-07-26,2027-07-11,Actif,1181000,71000,Semestrielle,Non,Chèque,36
CTR-01408,CLT-0796,PRD-004,AGT-059,AGC-012,2024-10-26,2027-10-11,Actif,4590000,321000,Annuelle,Non,Espèces,36
CTR-01409,CLT-0675,PRD-003,AGT-035,AGC-006,2024-04-04,2026-03-25,Actif,7908000,712000,Trimestrielle,Non,Mobile Money,24
CTR-01410,CLT-0492,PRD-001,AGT-047,AGC-008,2025-05-19,2027-05-09,Actif,4186000,335000,Trimestrielle,Non,Mobile Money,24
CTR-01411,CLT-0728,PRD-001,AGT-011,AGC-002,2024-11-03,2025-10-29,Expiré,2605000,208000,Mensuelle,Non,Mobile Money,12
CTR-01412,CLT-0508,PRD-002,AGT-008,AGC-001,2023-12-25,2024-12-19,Expiré,10061000,1006000,Mensuelle,Non,Espèces,12
CTR-01413,CLT-0712,PRD-003,AGT-039,AGC-006,2024-09-03,2026-08-24,Actif,10089000,908000,Mensuelle,Non,Mobile Money,24
CTR-01414,CLT-0195,PRD-002,AGT-014,AGC-002,2025-05-22,2028-05-06,Actif,10171000,1017000,Trimestrielle,Oui,Espèces,36
CTR-01415,CLT-0278,PRD-004,AGT-009,AGC-001,2024-03-01,2026-02-19,Actif,7421000,519000,Mensuelle,Oui,Chèque,24
CTR-01416,CLT-0006,PRD-005,AGT-027,AGC-004,2023-03-20,2025-03-09,Expiré,2030000,122000,Annuelle,Non,Virement bancaire,24
CTR-01417,CLT-0874,PRD-006,AGT-021,AGC-003,2024-12-12,2025-12-07,Expiré,22278000,2451000,Mensuelle,Non,Mobile Money,12
CTR-01418,CLT-0198,PRD-008,AGT-002,AGC-001,2024-07-25,2026-07-15,Actif,81959000,10655000,Trimestrielle,Oui,Espèces,24
CTR-01419,CLT-0755,PRD-007,AGT-017,AGC-002,2023-09-24,2024-09-18,Résilié,29620000,3554000,Trimestrielle,Non,Virement bancaire,12
CTR-01420,CLT-0120,PRD-008,AGT-008,AGC-001,2025-04-20,2026-04-15,Actif,18793000,2443000,Mensuelle,Oui,Carte bancaire,12
CTR-01421,CLT-0013,PRD-006,AGT-014,AGC-002,2023-05-01,2024-04-25,Résilié,24889000,2738000,Mensuelle,Non,Chèque,12
CTR-01422,CLT-0729,PRD-004,AGT-009,AGC-001,2023-01-25,2025-01-14,Expiré,4756000,333000,Annuelle,Oui,Virement bancaire,24
CTR-01423,CLT-0245,PRD-004,AGT-055,AGC-010,2024-07-21,2025-07-16,Résilié,6398000,448000,Semestrielle,Non,Espèces,12
CTR-01424,CLT-0456,PRD-004,AGT-007,AGC-001,2023-11-26,2024-11-20,Expiré,4496000,315000,Mensuelle,Non,Mobile Money,12
CTR-01425,CLT-0615,PRD-002,AGT-013,AGC-002,2023-12-17,2025-12-06,Expiré,4444000,444000,Annuelle,Oui,Mobile Money,24
CTR-01426,CLT-0871,PRD-001,AGT-053,AGC-010,2025-02-19,2027-02-09,Actif,3700000,296000,Semestrielle,Oui,Virement bancaire,24
CTR-01427,CLT-0495,PRD-008,AGT-003,AGC-001,2023-02-12,2026-01-27,Actif,68673000,8927000,Semestrielle,Non,Mobile Money,36
CTR-01428,CLT-0741,PRD-007,AGT-037,AGC-006,2025-06-05,2026-05-31,Actif,18421000,2211000,Annuelle,Non,Carte bancaire,12
CTR-01429,CLT-0388,PRD-001,AGT-020,AGC-003,2024-07-20,2025-07-15,Expiré,2610000,209000,Mensuelle,Oui,Espèces,12
CTR-01430,CLT-0609,PRD-005,AGT-008,AGC-001,2025-03-28,2027-03-18,Actif,2473000,148000,Trimestrielle,Oui,Virement bancaire,24
CTR-01431,CLT-0482,PRD-005,AGT-027,AGC-004,2024-01-08,2025-12-28,Expiré,1898000,114000,Mensuelle,Non,Mobile Money,24
CTR-01432,CLT-0914,PRD-005,AGT-004,AGC-001,2023-03-23,2024-03-17,Expiré,1159000,70000,Semestrielle,Oui,Mobile Money,12
CTR-01433,CLT-0250,PRD-004,AGT-024,AGC-003,2024-05-12,2026-05-02,Actif,8985000,629000,Trimestrielle,Oui,Mobile Money,24
CTR-01434,CLT-0720,PRD-006,AGT-018,AGC-003,2024-01-08,2025-01-02,Expiré,19981000,2198000,Trimestrielle,Oui,Espèces,12
CTR-01435,CLT-0383,PRD-004,AGT-033,AGC-005,2023-01-07,2024-01-02,Expiré,4809000,337000,Annuelle,Oui,Mobile Money,12
CTR-01436,CLT-0043,PRD-003,AGT-010,AGC-002,2024-01-15,2025-01-09,Expiré,20569000,1851000,Semestrielle,Oui,Mobile Money,12
CTR-01437,CLT-0009,PRD-005,AGT-030,AGC-005,2025-05-30,2026-05-25,Actif,681000,41000,Mensuelle,Oui,Carte bancaire,12
CTR-01438,CLT-0243,PRD-005,AGT-003,AGC-001,2023-01-24,2025-01-13,Expiré,2750000,165000,Trimestrielle,Non,Mobile Money,24
CTR-01439,CLT-0479,PRD-005,AGT-024,AGC-003,2023-04-25,2024-04-19,Résilié,2920000,175000,Mensuelle,Non,Virement bancaire,12
CTR-01440,CLT-0547,PRD-003,AGT-008,AGC-001,2023-12-24,2026-12-08,Actif,17260000,1553000,Semestrielle,Non,Mobile Money,36
CTR-01441,CLT-0280,PRD-008,AGT-031,AGC-005,2023-02-14,2024-02-09,Expiré,87198000,11336000,Mensuelle,Oui,Mobile Money,12
CTR-01442,CLT-0527,PRD-001,AGT-034,AGC-005,2023-05-04,2025-04-23,Expiré,2718000,217000,Mensuelle,Non,Carte bancaire,24
CTR-01443,CLT-0866,PRD-002,AGT-021,AGC-003,2023-06-10,2025-05-30,Expiré,9487000,949000,Trimestrielle,Oui,Mobile Money,24
CTR-01444,CLT-0323,PRD-005,AGT-019,AGC-003,2025-04-11,2026-04-06,Actif,2084000,125000,Trimestrielle,Non,Mobile Money,12
CTR-01445,CLT-0459,PRD-001,AGT-023,AGC-003,2023-06-07,2025-05-27,Résilié,4649000,372000,Mensuelle,Non,Mobile Money,24
CTR-01446,CLT-0065,PRD-003,AGT-018,AGC-003,2024-01-19,2027-01-03,Actif,13501000,1215000,Mensuelle,Oui,Virement bancaire,36
CTR-01447,CLT-0974,PRD-001,AGT-025,AGC-004,2023-11-20,2024-11-14,Expiré,3732000,299000,Mensuelle,Oui,Mobile Money,12
CTR-01448,CLT-0077,PRD-002,AGT-032,AGC-005,2024-03-28,2025-03-23,Expiré,7003000,700000,Semestrielle,Oui,Mobile Money,12
CTR-01449,CLT-0697,PRD-007,AGT-043,AGC-007,2024-08-20,2025-08-15,Expiré,16155000,1939000,Mensuelle,Non,Virement bancaire,12
CTR-01450,CLT-0538,PRD-005,AGT-028,AGC-004,2025-01-31,2028-01-16,Actif,2165000,130000,Mensuelle,Non,Mobile Money,36
CTR-01451,CLT-0907,PRD-001,AGT-015,AGC-002,2024-12-31,2026-12-21,Actif,2423000,194000,Trimestrielle,Non,Mobile Money,24
CTR-01452,CLT-0008,PRD-003,AGT-026,AGC-004,2023-09-06,2026-08-21,Actif,17269000,1554000,Annuelle,Non,Espèces,36
CTR-01453,CLT-0272,PRD-002,AGT-002,AGC-001,2024-07-31,2025-07-26,Expiré,11087000,1109000,Mensuelle,Oui,Carte bancaire,12
CTR-01454,CLT-0148,PRD-005,AGT-033,AGC-005,2023-08-06,2025-07-26,Expiré,1544000,93000,Mensuelle,Non,Espèces,24
CTR-01455,CLT-0890,PRD-004,AGT-004,AGC-001,2025-02-20,2026-02-15,Actif,7508000,526000,Annuelle,Non,Mobile Money,12
CTR-01456,CLT-0881,PRD-004,AGT-012,AGC-002,2024-03-25,2025-03-20,Expiré,8531000,597000,Semestrielle,Oui,Carte bancaire,12
CTR-01457,CLT-0668,PRD-001,AGT-003,AGC-001,2023-01-23,2024-01-18,Expiré,4971000,398000,Semestrielle,Oui,Mobile Money,12
CTR-01458,CLT-0818,PRD-001,AGT-012,AGC-002,2023-08-06,2026-07-21,Actif,5074000,406000,Semestrielle,Oui,Espèces,36
CTR-01459,CLT-0623,PRD-001,AGT-037,AGC-006,2025-04-19,2026-04-14,Actif,2291000,183000,Semestrielle,Non,Espèces,12
CTR-01460,CLT-0399,PRD-001,AGT-057,AGC-011,2024-03-22,2025-03-17,Expiré,1743000,139000,Mensuelle,Non,Espèces,12
CTR-01461,CLT-0734,PRD-007,AGT-046,AGC-008,2023-08-07,2025-07-27,Expiré,57744000,6929000,Semestrielle,Non,Espèces,24
CTR-01462,CLT-0132,PRD-004,AGT-026,AGC-004,2023-07-28,2026-07-12,Actif,4899000,343000,Semestrielle,Non,Espèces,36
CTR-01463,CLT-0408,PRD-003,AGT-017,AGC-002,2023-01-29,2026-01-13,Actif,12974000,1168000,Trimestrielle,Oui,Mobile Money,36
CTR-01464,CLT-0817,PRD-001,AGT-031,AGC-005,2024-09-30,2025-09-25,Expiré,3706000,296000,Annuelle,Oui,Virement bancaire,12
